usage_id,customer_id,usage_time,data_mb,app_type
U4101,703,2026-02-17 20:45:47.249043,447.18,Instagram
U4102,92,2026-01-29 12:49:41.959396,238.2,YouTube
U4103,916,2026-02-26 14:35:57.592777,32.88,WhatsApp
U4104,277,2026-02-09 23:55:22.094576,146.98,Browsing
U4105,669,2026-02-18 04:17:16.829273,327.11,Instagram
U4106,114,2026-03-01 17:16:22.962750,415.5,Instagram
U4107,849,2026-01-28 13:48:50.438373,217.17,Browsing
U4108,345,2026-03-10 16:21:42.482323,436.91,YouTube
U4109,155,2026-01-03 18:12:05.564391,86.26,Netflix
U4110,501,2026-03-14 01:59:53.519512,461.51,Instagram
U4111,342,2026-01-18 12:19:38.552025,136.75,WhatsApp
U4112,517,2026-02-03 12:59:59.923244,206.33,WhatsApp
U4113,831,2026-02-04 16:19:26.146245,55.74,Instagram
U4114,749,2026-02-17 15:19:42.598716,50.58,WhatsApp
U4115,101,2026-02-25 05:44:53.146026,125.86,YouTube
U4116,310,2026-01-05 18:16:12.100171,320.68,Netflix
U4117,542,2026-01-28 15:24:38.103793,260.65,Browsing
U4118,930,2026-02-07 19:04:03.784276,303.73,Browsing
U4119,244,2026-03-18 03:13:13.038647,197.28,YouTube
U4120,774,2026-01-09 08:47:01.169916,323.74,Instagram
U4121,741,2026-01-04 23:13:04.750824,313.1,WhatsApp
U4122,955,2026-03-13 17:03:50.493138,68.29,Browsing
U4123,191,2026-03-18 01:14:27.968333,368.17,Netflix
U4124,212,2026-02-21 11:27:14.335629,41.58,Browsing
U4125,877,2026-01-18 02:16:07.361929,161.51,Browsing
U4126,224,2026-03-04 05:17:04.107568,81.66,Instagram
U4127,690,2026-01-21 22:22:23.838168,80.22,YouTube
U4128,49,2026-02-19 15:47:10.456890,374.15,Instagram
U4129,455,2026-02-06 02:19:33.860492,334.49,Instagram
U4130,89,2026-02-14 09:39:04.366243,315.84,WhatsApp
U4131,896,2026-02-07 04:09:33.003784,469.62,YouTube
U4132,746,2026-03-06 03:22:40.083247,154.45,Netflix
U4133,757,2026-01-21 05:22:10.248983,173.74,YouTube
U4134,639,2026-01-06 09:19:37.766842,30.24,Netflix
U4135,541,2026-01-18 22:58:49.415269,68.63,Netflix
U4136,293,2026-01-26 05:42:58.004627,181.69,YouTube
U4137,641,2026-03-17 07:40:35.544970,462.72,Netflix
U4138,339,2026-03-11 11:42:49.624760,74.9,YouTube
U4139,771,2026-01-31 22:40:39.034489,375.18,Instagram
U4140,245,2026-03-03 18:48:45.327655,268.39,YouTube
U4141,994,2026-02-12 17:28:03.190916,274.98,Instagram
U4142,459,2026-01-04 17:29:23.183007,136.19,Netflix
U4143,353,2026-01-30 23:33:27.322635,153.35,Browsing
U4144,895,2026-03-05 17:25:45.732019,241.95,Netflix
U4145,780,2026-02-04 09:44:48.382039,92.4,Netflix
U4146,512,2026-02-17 06:28:42.542794,487.83,Browsing
U4147,668,2026-02-22 16:24:56.011227,481.59,YouTube
U4148,644,2026-01-07 06:45:07.120214,84.9,Netflix
U4149,278,2026-01-22 15:01:17.841046,388.47,Browsing
U4150,500,2026-04-03 19:55:25.306439,26.89,Instagram
U4151,988,2026-01-01 03:02:02.615445,317.5,YouTube
U4152,189,2026-02-26 13:10:10.019685,5.56,YouTube
U4153,479,2026-02-12 04:40:59.226238,311.1,WhatsApp
U4154,922,2026-01-21 23:51:17.621177,201.05,YouTube
U4155,701,2026-03-16 08:36:57.830041,489.85,WhatsApp
U4156,221,2026-02-18 14:20:17.711925,263.62,Instagram
U4157,360,2026-01-11 12:14:30.565129,397.69,YouTube
U4158,224,2026-01-28 02:25:48.171725,489.2,Browsing
U4159,927,2026-03-17 06:17:20.626225,422.75,YouTube
U4160,712,2026-01-31 01:55:27.023536,205.23,WhatsApp
U4161,505,2026-03-07 13:03:31.787420,214.38,WhatsApp
U4162,265,2026-02-27 05:08:00.172842,256.8,Netflix
U4163,400,2026-01-19 17:56:43.508485,329.5,WhatsApp
U4164,580,2026-03-14 01:27:12.776750,71.81,Netflix
U4165,468,2026-01-20 17:53:51.002496,216.2,Netflix
U4166,178,2026-02-14 12:20:42.171933,195.74,Instagram
U4167,602,2026-03-27 04:12:54.700041,170.4,Instagram
U4168,821,2026-02-02 14:51:39.507065,490.03,Netflix
U4169,541,2026-03-02 19:10:04.788970,449.42,Browsing
U4170,873,2026-01-31 09:46:57.147724,187.55,Netflix
U4171,518,2026-03-10 21:40:06.048270,450.66,Instagram
U4172,19,2026-01-23 18:30:48.885184,461.51,Netflix
U4173,719,2026-01-22 00:43:52.800979,81.78,YouTube
U4174,903,2026-03-18 01:13:01.873729,274.46,WhatsApp
U4175,841,2026-04-04 10:20:48.665598,5.45,Browsing
U4176,688,2026-04-04 12:07:00.314487,151.05,Browsing
U4177,862,2026-01-25 15:24:48.165391,93.66,Browsing
U4178,454,2026-02-13 17:55:05.639387,309.63,YouTube
U4179,390,2026-02-19 04:50:06.861647,90.82,YouTube
U4180,706,2026-02-03 08:40:49.486225,34.37,Browsing
U4181,694,2026-02-15 23:07:22.764235,421.88,Instagram
U4182,624,2026-01-13 04:02:33.608085,284.62,Browsing
U4183,250,2026-03-08 23:44:21.767227,254.67,WhatsApp
U4184,159,2026-03-23 04:21:23.709084,473.5,Netflix
U4185,639,2026-02-05 07:22:42.384336,472.0,Browsing
U4186,641,2026-02-15 18:38:55.732137,443.1,Instagram
U4187,346,2026-03-25 11:33:37.808806,21.44,Instagram
U4188,88,2026-04-02 18:57:11.438957,36.32,YouTube
U4189,582,2026-03-16 17:57:34.075619,211.78,Browsing
U4190,59,2026-01-16 11:20:08.124867,1.25,WhatsApp
U4191,614,2026-03-24 17:51:20.357995,436.41,WhatsApp
U4192,223,2026-01-30 21:10:07.891895,77.77,Instagram
U4193,839,2026-03-21 04:04:29.826195,420.11,WhatsApp
U4194,188,2026-02-23 00:52:22.966869,361.61,Browsing
U4195,48,2026-02-24 20:29:19.103978,204.05,Browsing
U4196,197,2026-03-18 22:18:05.653646,112.59,Netflix
U4197,956,2026-03-26 13:03:30.376934,214.29,WhatsApp
U4198,845,2026-01-11 01:31:31.873206,23.98,Netflix
U4199,479,2026-02-12 20:16:07.055516,228.78,Netflix
U4200,813,2026-03-10 22:22:32.747822,176.47,Browsing
U4201,538,2026-01-17 18:22:21.972199,428.4,YouTube
U4202,321,2026-03-30 17:32:25.673328,284.0,Netflix
U4203,670,2026-01-07 04:40:59.749389,436.85,Instagram
U4204,779,2026-02-10 21:31:28.768095,489.05,Netflix
U4205,737,2026-02-12 17:34:09.129184,49.96,WhatsApp
U4206,453,2026-01-02 20:16:06.838090,305.91,Netflix
U4207,233,2026-03-24 10:28:02.211793,390.53,YouTube
U4208,491,2026-01-07 08:37:23.321868,334.5,Netflix
U4209,602,2026-03-07 20:26:59.753748,353.53,Netflix
U4210,734,2026-01-20 04:35:53.510628,81.13,Netflix
U4211,937,2026-03-18 14:42:14.364845,493.08,WhatsApp
U4212,433,2026-02-05 12:27:00.225395,492.68,WhatsApp
U4213,254,2026-02-23 19:02:12.095163,118.09,Instagram
U4214,344,2026-01-01 17:11:37.408903,75.82,Browsing
U4215,778,2026-02-04 19:28:44.174957,155.36,Browsing
U4216,337,2026-04-01 12:34:02.003974,244.91,Instagram
U4217,521,2026-03-08 06:39:24.285196,320.02,Netflix
U4218,951,2026-03-13 02:32:02.326244,466.74,WhatsApp
U4219,915,2026-02-28 23:54:26.608620,26.19,Netflix
U4220,769,2026-03-20 12:27:27.527948,37.86,WhatsApp
U4221,974,2026-03-19 04:38:35.689909,390.33,YouTube
U4222,630,2026-03-03 03:36:31.145827,374.25,Instagram
U4223,662,2026-01-15 11:36:20.152766,19.85,Instagram
U4224,603,2026-01-18 21:14:09.939521,460.8,Browsing
U4225,979,2026-01-28 22:05:26.142312,204.82,Browsing
U4226,288,2026-01-23 11:53:16.128020,284.01,Instagram
U4227,680,2026-01-01 23:48:21.182141,33.59,WhatsApp
U4228,130,2026-02-05 14:20:30.667458,193.06,WhatsApp
U4229,201,2026-01-31 08:26:12.709709,113.56,Browsing
U4230,424,2026-01-09 23:22:10.366221,475.16,Browsing
U4231,664,2026-02-11 01:46:21.124214,133.01,Browsing
U4232,664,2026-01-16 03:57:51.700553,457.27,Browsing
U4233,748,2026-03-09 08:50:44.249960,319.34,Browsing
U4234,143,2026-02-25 07:50:28.729352,216.01,Netflix
U4235,160,2026-02-20 21:36:14.394082,381.75,YouTube
U4236,172,2026-03-26 18:03:15.869311,487.67,WhatsApp
U4237,190,2026-02-07 10:45:11.887708,266.78,Netflix
U4238,83,2026-03-30 08:53:31.605446,392.89,WhatsApp
U4239,494,2026-03-20 04:41:10.348040,400.07,Instagram
U4240,673,2026-01-02 02:10:11.244549,442.68,YouTube
U4241,377,2026-01-24 23:16:39.084942,65.78,Instagram
U4242,919,2026-03-09 19:13:01.769435,139.17,Netflix
U4243,134,2026-02-03 20:07:19.620546,328.98,Instagram
U4244,857,2026-01-14 03:18:41.597097,235.15,Instagram
U4245,63,2026-03-21 03:27:26.714957,46.57,Browsing
U4246,745,2026-03-31 02:49:35.692203,161.72,Browsing
U4247,410,2026-01-02 00:06:34.285079,148.21,Netflix
U4248,301,2026-02-17 02:27:52.680310,242.54,Browsing
U4249,969,2026-01-30 03:44:25.294135,163.21,WhatsApp
U4250,447,2026-03-16 03:44:16.838547,359.79,YouTube
U4251,119,2026-03-20 08:22:22.734844,128.44,Netflix
U4252,266,2026-01-31 08:50:36.033651,52.26,Instagram
U4253,270,2026-03-06 19:12:37.966863,188.84,WhatsApp
U4254,856,2026-03-29 14:32:23.071346,348.21,YouTube
U4255,820,2026-03-08 01:20:30.299404,192.33,Browsing
U4256,565,2026-03-18 05:17:12.980746,182.22,Netflix
U4257,723,2026-02-24 05:11:29.640618,85.75,Netflix
U4258,237,2026-03-22 20:38:00.478463,265.35,WhatsApp
U4259,602,2026-02-10 18:11:12.735384,56.27,WhatsApp
U4260,676,2026-02-01 11:19:44.822585,215.43,Instagram
U4261,90,2026-02-10 13:32:18.585155,115.35,Netflix
U4262,579,2026-03-31 16:44:41.516626,38.49,Browsing
U4263,705,2026-02-12 14:59:37.281816,188.5,WhatsApp
U4264,167,2026-03-26 22:48:51.726592,364.41,Browsing
U4265,699,2026-03-15 17:45:34.148533,27.5,YouTube
U4266,514,2026-02-14 15:14:42.335315,122.13,Browsing
U4267,841,2026-02-11 12:18:37.769661,396.06,YouTube
U4268,135,2026-03-24 11:34:14.661237,290.27,Browsing
U4269,372,2026-03-21 07:15:02.737463,200.76,Netflix
U4270,765,2026-01-12 00:21:36.148251,213.17,WhatsApp
U4271,975,2026-03-23 21:16:35.905497,105.37,Browsing
U4272,182,2026-03-11 21:43:05.213622,284.95,WhatsApp
U4273,167,2026-01-13 21:33:28.494790,434.32,Netflix
U4274,696,2026-01-12 18:55:27.828840,220.27,Browsing
U4275,673,2026-02-11 17:25:43.096411,43.21,Instagram
U4276,729,2026-02-20 23:47:22.310052,71.24,Instagram
U4277,378,2026-03-21 01:34:58.199853,413.9,Instagram
U4278,33,2026-01-27 14:06:58.312065,166.63,Browsing
U4279,459,2026-02-22 06:05:44.902125,332.7,Browsing
U4280,785,2026-01-10 08:37:35.346282,399.99,Instagram
U4281,922,2026-03-10 13:50:54.976222,115.44,Netflix
U4282,347,2026-03-10 00:22:22.189375,24.42,YouTube
U4283,477,2026-03-13 01:56:26.899153,271.89,YouTube
U4284,66,2026-02-25 08:49:17.200892,377.94,Netflix
U4285,305,2026-02-10 15:18:08.553388,74.85,Instagram
U4286,586,2026-01-29 04:50:28.644608,366.36,Netflix
U4287,907,2026-01-16 11:32:31.807560,360.08,WhatsApp
U4288,250,2026-03-01 22:56:12.129783,100.15,Instagram
U4289,961,2026-03-18 15:03:22.204080,65.71,Browsing
U4290,249,2026-01-01 00:14:00.407248,481.68,Instagram
U4291,390,2026-03-27 00:50:23.063978,155.87,Browsing
U4292,906,2026-03-13 01:06:31.704189,322.66,Instagram
U4293,272,2026-02-05 02:35:55.243943,242.72,WhatsApp
U4294,482,2026-02-01 13:18:52.681955,438.45,Browsing
U4295,22,2026-02-05 16:28:20.091711,51.58,Instagram
U4296,574,2026-03-21 21:11:48.640719,329.67,Browsing
U4297,115,2026-02-15 23:43:31.560954,79.2,Browsing
U4298,136,2026-03-20 14:54:25.519198,176.53,WhatsApp
U4299,629,2026-03-13 02:18:26.756475,317.62,Netflix
U4300,439,2026-02-07 18:10:38.203625,491.76,Instagram
U4301,439,2026-02-25 00:59:25.639174,62.65,YouTube
U4302,672,2026-01-12 02:00:01.373747,298.39,Netflix
U4303,652,2026-01-21 23:54:23.420116,199.03,WhatsApp
U4304,994,2026-02-27 03:59:31.036342,168.09,Netflix
U4305,515,2026-02-11 11:38:20.210628,327.93,YouTube
U4306,735,2026-03-09 12:50:40.805912,226.38,WhatsApp
U4307,42,2026-01-19 19:54:14.314354,424.65,Netflix
U4308,817,2026-01-25 06:53:25.554433,423.02,Browsing
U4309,412,2026-01-22 06:17:25.407538,213.18,Instagram
U4310,843,2026-03-02 07:19:48.802713,373.5,WhatsApp
U4311,445,2026-02-24 00:04:06.948891,410.87,Browsing
U4312,743,2026-01-20 08:16:18.327732,137.3,YouTube
U4313,580,2026-01-25 05:01:04.385956,187.26,WhatsApp
U4314,448,2026-02-01 01:18:05.147871,197.22,WhatsApp
U4315,533,2026-01-25 04:00:49.208368,45.2,Instagram
U4316,654,2026-02-27 19:43:20.032058,29.74,WhatsApp
U4317,126,2026-04-01 07:01:02.941179,215.41,Instagram
U4318,450,2026-02-16 03:12:08.284341,356.23,WhatsApp
U4319,595,2026-02-09 23:38:30.486663,11.7,Browsing
U4320,654,2026-01-11 02:08:02.149796,13.29,YouTube
U4321,737,2026-03-27 11:30:29.107412,261.1,WhatsApp
U4322,769,2026-03-02 01:53:39.352675,366.48,Instagram
U4323,912,2026-01-29 04:42:22.011263,368.11,Netflix
U4324,95,2026-03-04 06:53:10.451728,279.99,WhatsApp
U4325,923,2026-03-14 18:23:29.090053,354.86,WhatsApp
U4326,634,2026-02-11 06:50:26.350971,363.89,YouTube
U4327,619,2026-03-31 16:12:16.821022,89.34,YouTube
U4328,183,2026-04-01 03:14:40.204092,229.0,WhatsApp
U4329,870,2026-02-17 12:36:36.830483,230.3,YouTube
U4330,970,2026-03-28 02:01:53.719254,54.7,YouTube
U4331,31,2026-01-22 17:50:58.886769,469.34,Instagram
U4332,824,2026-03-29 01:01:40.170876,181.23,YouTube
U4333,723,2026-01-24 04:38:00.287235,212.58,WhatsApp
U4334,618,2026-01-27 15:25:53.628673,442.11,Browsing
U4335,607,2026-03-06 01:49:32.048743,266.41,Netflix
U4336,595,2026-01-18 05:53:03.581932,55.85,Browsing
U4337,721,2026-01-03 04:41:29.236058,71.1,YouTube
U4338,172,2026-01-20 19:39:03.814587,494.18,WhatsApp
U4339,276,2026-01-08 23:00:17.523410,375.73,Instagram
U4340,284,2026-01-24 04:38:25.823922,101.72,Browsing
U4341,438,2026-03-20 19:59:53.118645,387.37,YouTube
U4342,132,2026-02-01 22:33:06.908251,375.89,WhatsApp
U4343,207,2026-01-05 11:23:45.386687,218.17,Netflix
U4344,122,2026-03-16 06:01:16.488507,296.55,YouTube
U4345,740,2026-01-13 05:15:33.887120,449.68,Instagram
U4346,925,2026-02-28 15:22:42.889123,67.28,Instagram
U4347,633,2026-03-22 01:24:34.007223,134.72,Browsing
U4348,585,2026-01-03 06:42:21.351512,98.9,Browsing
U4349,790,2026-02-13 15:08:58.637887,462.31,WhatsApp
U4350,642,2026-01-02 23:57:46.113357,78.79,WhatsApp
U4351,796,2026-01-10 11:31:23.622044,211.04,Netflix
U4352,369,2026-02-10 16:37:14.453961,435.69,Browsing
U4353,428,2026-01-23 13:07:24.040750,374.04,Browsing
U4354,453,2026-02-08 21:30:11.868501,384.01,YouTube
U4355,48,2026-02-20 09:10:27.721570,403.66,YouTube
U4356,598,2026-03-03 05:01:20.990121,391.05,WhatsApp
U4357,981,2026-03-15 10:26:53.568392,298.4,Browsing
U4358,22,2026-03-26 15:45:19.021511,186.69,Netflix
U4359,479,2026-01-09 20:21:14.633502,111.49,Browsing
U4360,102,2026-01-17 16:56:35.903532,475.12,Browsing
U4361,986,2026-03-12 16:53:40.895015,475.61,WhatsApp
U4362,366,2026-02-01 23:20:38.618216,439.13,Browsing
U4363,745,2026-01-03 07:54:47.033224,258.44,Instagram
U4364,26,2026-01-17 05:57:57.403131,331.19,Netflix
U4365,362,2026-03-04 03:07:32.078094,140.68,YouTube
U4366,904,2026-01-26 08:15:52.756872,12.98,Instagram
U4367,998,2026-02-05 18:10:46.756419,111.77,Browsing
U4368,13,2026-02-14 17:13:17.782518,425.2,Netflix
U4369,275,2026-01-18 15:59:43.232672,326.88,WhatsApp
U4370,498,2026-04-04 10:16:21.082405,250.89,YouTube
U4371,349,2026-01-07 20:31:47.551829,288.43,Browsing
U4372,629,2026-03-05 16:19:31.423295,483.14,YouTube
U4373,741,2026-02-11 16:34:44.035938,38.78,Netflix
U4374,461,2026-03-12 03:48:03.035700,61.68,Browsing
U4375,25,2026-01-21 04:51:40.312464,212.17,Instagram
U4376,708,2026-02-05 13:43:14.104006,91.42,WhatsApp
U4377,340,2026-01-22 19:15:23.061787,383.96,WhatsApp
U4378,7,2026-03-08 15:37:38.763113,415.68,Netflix
U4379,961,2026-02-09 19:00:55.510070,195.67,Browsing
U4380,529,2026-01-27 02:22:20.452136,410.48,YouTube
U4381,894,2026-01-14 23:42:33.053665,420.29,Browsing
U4382,414,2026-03-18 08:14:09.315799,203.25,YouTube
U4383,519,2026-03-30 01:55:40.619414,26.11,YouTube
U4384,548,2026-02-12 15:57:52.385345,287.93,YouTube
U4385,986,2026-02-16 04:52:48.396618,392.63,Netflix
U4386,916,2026-01-31 18:20:27.210147,431.94,Instagram
U4387,985,2026-03-27 01:23:42.677221,324.25,Instagram
U4388,534,2026-01-07 02:49:30.826310,106.71,YouTube
U4389,234,2026-01-01 14:26:36.750318,198.82,Netflix
U4390,327,2026-01-04 09:34:41.180117,68.44,Instagram
U4391,108,2026-01-03 09:10:20.989233,139.72,WhatsApp
U4392,654,2026-01-11 02:50:51.009789,129.79,Instagram
U4393,8,2026-03-04 00:59:11.277849,249.03,Browsing
U4394,440,2026-03-03 02:34:41.522629,168.34,Netflix
U4395,75,2026-03-18 22:32:01.601021,150.08,WhatsApp
U4396,220,2026-01-02 17:11:43.194758,455.4,YouTube
U4397,802,2026-02-02 12:48:37.788977,173.91,YouTube
U4398,280,2026-03-09 03:05:09.724799,73.72,Browsing
U4399,884,2026-03-23 09:27:43.455846,104.67,WhatsApp
U4400,740,2026-01-11 02:13:06.224699,390.86,WhatsApp
U4401,921,2026-01-23 20:27:38.059124,468.86,WhatsApp
U4402,792,2026-02-08 19:33:40.458390,278.67,Netflix
U4403,25,2026-03-30 02:01:03.350968,60.31,Browsing
U4404,892,2026-03-13 14:25:59.013554,278.64,WhatsApp
U4405,819,2026-03-14 03:38:04.278975,377.64,Instagram
U4406,360,2026-02-24 06:17:34.679120,316.61,Instagram
U4407,663,2026-01-17 22:22:18.923373,306.85,Browsing
U4408,392,2026-01-26 01:13:34.930094,191.07,WhatsApp
U4409,866,2026-04-03 05:06:02.309667,352.39,YouTube
U4410,664,2026-01-15 04:25:33.565437,66.3,Instagram
U4411,9,2026-02-03 03:33:14.916278,207.1,Browsing
U4412,174,2026-02-18 05:37:56.885621,38.29,WhatsApp
U4413,135,2026-03-02 04:42:52.204584,66.47,YouTube
U4414,498,2026-02-20 06:25:46.783487,404.93,Instagram
U4415,287,2026-03-02 12:19:04.222313,293.52,Browsing
U4416,109,2026-02-03 19:56:31.182491,332.57,Browsing
U4417,562,2026-03-25 05:50:22.514565,209.52,Browsing
U4418,466,2026-01-15 05:01:35.728395,395.3,Netflix
U4419,759,2026-03-19 01:17:20.101351,38.56,YouTube
U4420,856,2026-03-07 16:11:31.356087,364.29,Netflix
U4421,452,2026-01-17 14:19:08.038870,257.75,Browsing
U4422,356,2026-01-21 17:32:37.007877,96.58,Browsing
U4423,386,2026-01-05 07:16:42.316066,383.2,Netflix
U4424,894,2026-03-24 04:39:26.385926,438.74,Instagram
U4425,119,2026-01-28 00:31:53.248344,316.9,YouTube
U4426,362,2026-01-26 13:34:05.237738,148.44,Browsing
U4427,683,2026-01-05 18:16:36.228916,85.37,Netflix
U4428,240,2026-02-11 19:56:28.555479,266.59,WhatsApp
U4429,711,2026-04-02 08:49:09.883351,43.98,WhatsApp
U4430,99,2026-03-29 20:14:43.771874,138.28,Netflix
U4431,452,2026-04-01 07:13:42.465879,108.67,Netflix
U4432,716,2026-02-01 20:01:38.623723,488.09,WhatsApp
U4433,640,2026-03-17 06:54:45.067530,442.19,WhatsApp
U4434,572,2026-04-02 11:01:19.979710,112.38,Netflix
U4435,605,2026-01-28 03:50:26.233901,489.91,Browsing
U4436,692,2026-03-17 17:08:22.341577,351.75,WhatsApp
U4437,607,2026-03-28 18:40:46.544761,240.32,Browsing
U4438,450,2026-03-07 13:37:31.903208,157.26,Browsing
U4439,267,2026-02-16 20:51:32.353086,259.14,Browsing
U4440,524,2026-01-25 19:52:30.896508,205.49,WhatsApp
U4441,577,2026-01-19 15:47:46.480937,371.18,Netflix
U4442,63,2026-03-01 03:22:00.624460,121.87,Browsing
U4443,908,2026-03-13 21:00:24.150918,434.56,Browsing
U4444,373,2026-03-08 10:39:13.451041,204.59,YouTube
U4445,299,2026-03-08 22:38:03.456630,350.16,WhatsApp
U4446,143,2026-03-19 04:15:26.727063,27.47,Instagram
U4447,380,2026-02-07 18:59:00.137397,218.38,YouTube
U4448,818,2026-03-06 11:57:38.730067,274.88,Netflix
U4449,332,2026-03-20 14:02:47.443793,414.59,YouTube
U4450,783,2026-01-08 17:48:49.831921,440.22,Instagram
U4451,376,2026-03-30 08:52:16.483285,438.54,Browsing
U4452,797,2026-03-28 10:06:52.863186,47.4,YouTube
U4453,183,2026-03-25 01:33:49.929624,50.84,YouTube
U4454,902,2026-01-20 02:37:11.129046,117.17,WhatsApp
U4455,47,2026-01-30 18:07:07.082599,212.85,Netflix
U4456,431,2026-02-11 20:16:23.194257,12.7,WhatsApp
U4457,834,2026-01-19 10:01:45.533756,43.44,Browsing
U4458,213,2026-01-17 20:43:06.282504,388.74,WhatsApp
U4459,995,2026-01-23 18:07:14.990249,53.9,Netflix
U4460,748,2026-02-14 07:25:05.276932,155.16,Instagram
U4461,277,2026-03-30 10:10:20.825826,180.42,Browsing
U4462,959,2026-01-31 22:06:12.626117,20.65,Browsing
U4463,601,2026-03-24 14:23:59.998870,348.31,YouTube
U4464,932,2026-01-18 08:31:28.007466,182.71,YouTube
U4465,839,2026-01-02 01:35:10.401133,413.81,YouTube
U4466,452,2026-03-12 00:07:06.339887,304.05,Instagram
U4467,884,2026-01-24 23:20:29.526474,70.26,Browsing
U4468,187,2026-03-16 15:54:25.287968,490.9,YouTube
U4469,639,2026-01-07 13:22:01.911639,207.75,WhatsApp
U4470,372,2026-01-19 00:30:04.168131,450.1,Netflix
U4471,481,2026-03-18 11:41:41.289327,192.35,Netflix
U4472,238,2026-02-07 22:43:24.732729,264.58,Netflix
U4473,77,2026-01-11 14:23:31.814181,401.24,WhatsApp
U4474,797,2026-02-14 09:46:00.264100,191.97,WhatsApp
U4475,308,2026-01-09 15:09:59.233339,352.29,YouTube
U4476,336,2026-03-18 01:19:32.057782,123.3,WhatsApp
U4477,444,2026-01-23 08:03:30.507869,86.0,Netflix
U4478,883,2026-01-18 13:19:36.643322,22.9,Instagram
U4479,627,2026-03-13 03:46:21.394028,439.46,Netflix
U4480,497,2026-02-01 10:25:08.634502,119.09,Netflix
U4481,991,2026-03-29 18:01:19.028705,476.58,Browsing
U4482,787,2026-02-16 22:56:14.587746,343.89,Netflix
U4483,410,2026-02-05 10:18:05.217165,37.47,Netflix
U4484,64,2026-03-29 19:57:57.508161,389.75,Instagram
U4485,687,2026-03-22 02:48:25.634193,417.36,YouTube
U4486,419,2026-04-01 08:30:15.554920,247.09,WhatsApp
U4487,786,2026-01-28 18:39:38.125216,182.67,YouTube
U4488,774,2026-02-11 11:50:58.264992,318.38,Instagram
U4489,205,2026-04-01 05:58:26.001679,387.48,Instagram
U4490,878,2026-03-04 00:07:00.000520,348.76,YouTube
U4491,131,2026-01-10 21:59:54.867650,141.62,YouTube
U4492,642,2026-02-28 09:59:13.185009,297.81,Browsing
U4493,233,2026-02-11 00:17:57.591977,280.02,Instagram
U4494,703,2026-02-27 00:48:58.563676,89.75,Browsing
U4495,375,2026-04-04 04:09:21.538146,213.19,WhatsApp
U4496,331,2026-03-18 16:56:29.305736,326.12,Netflix
U4497,884,2026-03-01 10:28:04.924482,45.22,Instagram
U4498,509,2026-01-07 21:11:08.902391,223.09,YouTube
U4499,364,2026-02-18 12:31:57.075925,203.61,Browsing
U4500,372,2026-01-24 10:44:02.688658,112.86,Browsing
U4501,847,2026-03-28 05:16:33.523519,217.62,YouTube
U4502,390,2026-03-07 23:32:17.916471,447.18,YouTube
U4503,713,2026-02-06 20:25:28.124820,410.29,Browsing
U4504,598,2026-01-07 07:34:13.827186,352.63,Browsing
U4505,748,2026-01-19 08:31:30.818851,186.5,YouTube
U4506,32,2026-02-18 01:59:42.510114,440.56,Instagram
U4507,395,2026-01-17 12:45:53.830874,52.1,Instagram
U4508,632,2026-01-22 18:31:42.371470,363.47,Instagram
U4509,754,2026-01-19 05:05:44.216062,451.68,YouTube
U4510,162,2026-03-31 03:16:17.387575,20.6,YouTube
U4511,871,2026-01-03 20:44:09.460270,68.92,Netflix
U4512,137,2026-03-19 21:08:15.371638,499.78,WhatsApp
U4513,816,2026-01-26 07:29:47.532799,418.64,Netflix
U4514,177,2026-03-31 04:45:19.717419,420.95,WhatsApp
U4515,467,2026-03-29 02:20:37.199912,342.82,Browsing
U4516,648,2026-02-21 13:35:26.065179,474.27,Instagram
U4517,301,2026-01-08 15:36:39.886295,9.44,Netflix
U4518,706,2026-02-03 18:21:42.781337,477.52,YouTube
U4519,593,2026-03-04 21:44:31.650725,460.54,Browsing
U4520,17,2026-03-18 17:20:38.981734,287.09,Instagram
U4521,536,2026-03-19 12:21:26.443927,463.53,Netflix
U4522,391,2026-01-14 00:22:13.121491,498.27,Browsing
U4523,286,2026-03-13 10:26:08.212883,40.53,Browsing
U4524,35,2026-01-08 03:00:58.594512,410.63,Netflix
U4525,16,2026-02-03 16:51:58.269871,273.4,YouTube
U4526,880,2026-01-05 21:07:28.810882,161.99,Browsing
U4527,675,2026-03-29 21:36:14.590430,96.55,WhatsApp
U4528,294,2026-02-19 01:03:16.644489,363.7,YouTube
U4529,168,2026-03-12 23:44:05.166031,427.83,Browsing
U4530,346,2026-02-21 03:35:21.864129,324.18,YouTube
U4531,521,2026-03-10 05:20:31.584017,85.25,Netflix
U4532,747,2026-02-01 21:37:39.842985,439.41,Browsing
U4533,940,2026-03-26 05:58:27.509632,2.13,WhatsApp
U4534,918,2026-02-05 09:24:23.672422,457.09,YouTube
U4535,298,2026-02-12 21:09:26.029638,194.73,Browsing
U4536,404,2026-02-06 04:29:29.445765,249.16,YouTube
U4537,217,2026-02-25 08:12:44.657520,264.82,Netflix
U4538,273,2026-02-10 12:48:41.851531,436.39,WhatsApp
U4539,286,2026-01-12 09:47:57.967873,359.07,WhatsApp
U4540,294,2026-04-05 01:07:29.509505,471.62,Instagram
U4541,817,2026-02-15 00:51:20.894292,14.64,Instagram
U4542,197,2026-03-30 04:02:43.564649,263.29,Instagram
U4543,924,2026-02-09 00:28:04.283291,282.46,WhatsApp
U4544,293,2026-03-25 17:59:06.507272,47.64,WhatsApp
U4545,879,2026-02-12 05:01:25.786331,76.43,Instagram
